key,source,target
ST_brk_Variations/GenericHarmful_ID_brk_suspicion_short_1_All_2,Hmmm?,Хм-м?
ST_brk_Variations/GenericHarmful_ID_brk_taunt_rare_1_All_5,How do you fancy a shallow grave?,Неглубокая могилка тебе по вкусу будет?
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_fallback_graves_1_All_13,"How’d you think this was gonna go, stupid!","О чем вы вообще думали, придурки?"
ST_brk_Variations/GenericHarmful_ID_brk_suspicion_short_1_All_6,Huh?,Что?
ST_brk_Variations/GenericHarmful_ID_brk_suspicion_rare_1_All_4,I can't hear anything.,Ничего не слышу.
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_start_fight_graves_1_All_6,I got one of them!,Один подбит!
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_start_fight_scudos_1_All_19,"I need some backup, right fucking now!","Нужно подкрепление! Прямо сейчас, блядь!"
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_start_fight_scudos_1_All_14,I need some fucking backup!,Мне нужно подкрепление!
ST_brk_Variations/GenericHarmful_ID_brk_taunt_rare_1_All_13,I'm gonna put one right between your fuckin’ eyes!,Я тебе прям меж глаз пулю на хрен вкачу!
ST_brk_Variations/GenericHarmful_ID_brk_blocker_1_All_2,"I'm sorry, but we have a private party here.","Простите, но у нас здесь частное мероприятие."
ST_brk_Variations/GenericHarmful_ID_brk_blocker_1_All_6,"I'm sorry, but we have a private party here.","Простите, но у нас здесь частное мероприятие."
ST_brk_Variations/GenericHarmful_ID_brk_search_rare_1_All_9,"If he shows his fucking head, I’m gonna shoot it off.","Если он высунет свою башку, отстрелю на хрен."
ST_brk_Variations/GenericHarmful_ID_brk_taunt_rare_1_All_2,"If you survive, you'll be shitting lead for a month!","Если выживешь, будешь месяц свинцом срать!"
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_start_fight_scudos_1_All_10,Incoming!,Внутрь!
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_start_fight_graves_1_All_4,"I’m fuckin' bleeding out, fuck!","Блядь, я истекаю кровью!"
ST_brk_Variations/GenericHarmful_ID_brk_taunt_rare_1_All_15,I’m going to shoot the fuck outta you!,Я из тебя решето на хрен сделаю!
ST_brk_Variations/GenericHarmful_ID_brk_taunt_rare_1_All_14,I’m gonna blow your fucking head off!,Я тебе башку снесу на хрен!
ST_brk_Variations/GenericHarmful_ID_brk_search_rare_1_All_7,I’m gonna find ya and then I’ll make ya regret it!,Я тя найду и заставлю об этом пожалеть!
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_start_fight_graves_1_All_5,"I’m hit! Ah, fuck! Ah!","Попали! Попали, суки!"
ST_brk_Variations/GenericHarmful_ID_brk_search_rare_1_All_8,I’m sure that sonofabitch is somewhere around here!,Этот сукин сын по-любому где-то тут!
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_apartments_scudos_1_All_8,Keep them out of the building!,Не пускайте их в здание!
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_start_fight_graves_1_All_1,Kill all of them motherfuckers!,Убейте этих засранцев!
ST_brk_Variations/GenericHarmful_ID_brk_taunt_short_1_All_10,Let's move!,Давайте двигать!
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_apartments_graves_1_All_3,Light them motherfuckers up!,Подпалите хвост этим ублюдкам!
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_enemy_motel_1_All_11,Light them up!,Задайте им жару!
ST_brk_Variations/GenericHarmful_ID_brk_detected_1_All_4,Look!,Смотрите!
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_start_fight_scudos_1_All_12,Man down!,Боец пал.
ST_brk_Variations/GenericHarmful_ID_brk_taunt_longer_1_All_10,"Man, I hate shooting!",Ненавижу перестрелки!
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_fallback_scudos_1_All_8,Motel is lost! I repat the motel is lost!,"Мотель потерян! Повторяю, мотель потерян!"
ST_brk_Variations/GenericHarmful_ID_brk_taunt_short_1_All_9,Move out!,Выдвигаемся!
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_enemy_motel_1_All_12,Multiple hostiles at the motel!,Множество врагов в мотеле!
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_start_fight_scudos_1_All_5,No survivors! No witnesses!,Не оставлять выживших! Никаких свидетелей!
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_cafe_scudos_1_All_2,None of you are getting out of this alive.,Никто из вас не выберется отсюда живым.
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_apartments_graves_1_All_11,Oh shit! Oh shit!,Вот черт! Черт!
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_cafe_injured_1_All_2,"Oh shit, I’m gonna fuckin' die here.","Чёрт, я сейчас прямо тут сдохну."
ST_brk_Variations/GenericHarmful_ID_brk_taunt_short_1_All_11,"Oh, crap!",Вот жопа!
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_fallback_graves_1_All_8,Ohhhh! What’s the matter! Where you going?,"Ой, а что случилось? Куда вы все собрались?"
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_enemy_motel_1_All_4,Open fire on all suspects!,Открыть огонь по всем подозрительным целям!
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_start_fight_scudos_1_All_4,Open fire!,Открыть огонь!
ST_brk_Variations/GenericHarmful_ID_brk_detected_1_All_2,Over there.,Вон там.
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_cafe_scudos_1_All_3,Please! Please don’t!,Пожалуйста! Не надо!
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_start_fight_scudos_1_All_2,Protect the terminal!,Защищайте терминал!
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_fallback_scudos_1_All_12,Pull back and find cover!,Отступите и найдите укрытие!
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_fallback_scudos_1_All_9,Pull back! Pull back!,Назад! Назад!
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_fallback_scudos_1_All_7,Pull out of the motel! We’re losing this fight!,Выбираемся из мотеля! Мы проигрываем эту битву!
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_apartments_scudos_1_All_4,Push them back! They cannot get to the second terminal!,Оттесните их! Не подпускайте ко второму терминалу!
ST_brk_Variations/GenericHarmful_ID_brk_bumpinto_1_All_9,Really funny!,Очень смешно!
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_fallback_scudos_1_All_5,Retreat! We’re getting fucked up!,Отступаем! Нас хотят вывести из строя!
ST_brk_Variations/GenericHarmful_ID_brk_search_short_1_All_1,Scared shitless already?,Полные штаны уже от страха?
ST_brk_Variations/GenericHarmful_ID_brk_search_short_1_All_2,Scared shitless?,Полные штаны от страха?
ST_brk_Variations/GenericHarmful_ID_brk_taunt_short_1_All_2,Scared?,Страшно?
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_start_fight_scudos_1_All_18,Shit! I’m hit!,"Черт, меня подбили!"
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_cafe_injured_1_All_7,"Shit, ahhhh fuck! I don’t- I don’t think I’m gonna make it!","Чёрт… А-а-а-ай, блядь! Я не… я больше не могу!"
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_enemy_motel_1_All_10,Shoot them down!,Валите их!
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_apartments_scudos_1_All_6,"Shoot them, goddamnit!","Стреляйте, мать вашу!"
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_cafe_captured_1_All_5,"Should’ve never came to Rockay… now, you ain’t ever leaving.",Не надо было соваться в Рокай… теперь вы останетесь тут навсегда.
ST_brk_Variations/GenericHarmful_ID_brk_taunt_rare_1_All_12,Show me your fuckin’ face so I can shoot it off!,"Рожу свою высунь, я ее тебе отстрелю!"
ST_brk_Variations/GenericHarmful_ID_brk_search_rare_1_All_12,Show yourself and I’ll kill ya quickly! Promise!,"Покажись, и я тя быстро прикончу! Обещаю!"
ST_brk_Variations/GenericHarmful_ID_brk_search_rare_1_All_13,Show yourself and we might spare you.,"Покажись, и мы, возможно, тебя пощадим."
ST_brk_Variations/GenericHarmful_ID_brk_search_rare_1_All_14,Show yourself and we’ll spare you.,"Покажись, и мы тебя пощадим."
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_cafe_captured_1_All_3,Shut the fuck up! And don’t move.,"Заткнись, мать твою! И не двигайся."
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_apartments_graves_1_All_14,Someone! Help!,Кто-нибудь! На помощь!
ST_brk_Variations/GenericHarmful_ID_brk_taunt_short_1_All_12,Suckers!,Лошары!
ST_brk_Variations/GenericHarmful_ID_brk_taunt_short_1_All_13,Take cover!,В укрытие!
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_start_fight_scudos_1_All_11,Take cover!,В укрытие!
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_start_fight_scudos_1_All_8,Take cover!,В укрытие!
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_fallback_graves_1_All_15,Tell Cagnali to send some tougher assholes next time!,"Передайте Канали, чтобы в следующий раз прислала кого-нибудь покрепче!"
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_cafe_idle_1_All_4,That bitch Cagnali is coming for us all if we don’t get this done.,"Сучка Канали придет по наши жопы, если мы не справимся."
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_staircase_1_All_6,That bitch Cagnali's gonna feel the heat today.,Эта сучка Канали сегодня получит по полной.
ST_brk_Variations/GenericHarmful_ID_brk_taunt_rare_1_All_7,That was a big mistake. You’re gonna die!,Это была большая ошибка. Ты сдохнешь!
ST_brk_Variations/GenericHarmful_ID_brk_suspicion_rare_1_All_3,That was nothing.,Показалось.
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_fallback_graves_1_All_4,That’s fucking right! You scared bitch!,"Вот так, блядь! Страшно вам?"
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_fallback_graves_1_All_1,That’s right bitch! Run!,"Правильно, сукины дети! Бегите!"
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_fallback_graves_1_All_5,That’s what happens when you fuck with us!,"Вот что бывает, когда связываешься с нами!"
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_apartments_scudos_1_All_10,The first station has been compromised! Keep them away!,Первая станция потеряна! Не подпускайте их!
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_fallback_scudos_1_All_2,There’s too many! Get out of there!,Их слишком много! Выбирайтесь оттуда!
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_cafe_injured_1_All_8,These guys need a fucking hospital!,Ребятам нужно в гребаную больницу!
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_enemy_motel_1_All_6,They cannot reach the terminal!,Они не могут добраться до терминала!
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_apartments_scudos_1_All_1,They're here! They're at the apartments!,Они здесь! Они в здании!
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_apartments_graves_1_All_13,They're tearing us apart!,Они раздерут нас на части!
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_start_fight_graves_1_All_18,This is Graves' territory!,Это территория грейвов!
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_start_fight_graves_1_All_12,This is our city!,Это наш город!
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_cafe_idle_1_All_3,Those Scudos assholes are tough as hell.,Эти дебильные скудос просто нереально сильны.
ST_brk_Variations/GenericHarmful_ID_brk_taunt_rare_1_All_11,Thought you were smarter than that!,"Мне казалось, у тебя больше мозгов!"
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_staircase_1_All_10,"Time to go fuck some shit up, ya feel me!","Пришло время надрать задницы, согласны?!"
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_cafe_captured_1_All_4,"Try something, and I’ll put a bullet in you, you hear me?","Одно движение, и я всажу в тебя пулю, ясно тебе?"
ST_brk_Variations/GenericHarmful_ID_brk_search_rare_1_All_1,Trying to hide is just making this whole thing worse!,Игра в прятки делает всё только хуже для тебя!
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_fallback_graves_1_All_7,Uh-huh! Uh-huh! You scared now!,А-ха-ха! Да вы трясетесь со страху!
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_cafe_injured_1_All_1,"Uhhh… ahhhhh… fuck, man…",О-о-о… а-а-а-а… вот блядь…
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_apartments_graves_1_All_7,Watch it!,Берегись!
ST_brk_Variations/GenericHarmful_ID_brk_detected_1_All_3,Watch out.,Берегитесь.
ST_brk_Variations/GenericHarmful_ID_brk_taunt_longer_1_All_18,"Watch your asses, boys!","Не подставляйтесь, парни!"
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_staircase_1_All_4,Watch your asses. Shit's already going down.,"Не подставляйтесь, тут становится жарко."
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_start_fight_scudos_1_All_20,Watch your six. They’re everywhere!,"Будьте начеку, они повсюду!"
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_start_fight_scudos_1_All_16,We are under attack!,На нас напали!
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_start_fight_scudos_1_All_7,We are under attack!,На нас напали!
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_enemy_motel_1_All_16,We don’t take hostages!,Мы не берем заложников!
ST_brk_Variations/StoryCharacter3D_ID_brk_99p_apartments_scudos_1_All_2,We got backup! Tin mans here!,Нужно подкрепление! Тут эти железяки!
